id,term,name
,1852,[[b;#fff;]n.]
,1853,[[b;#fff;]n.]
,1854,[[b;#fff;]n.]
,1855,[[b;#fff;]n.]
,1856,[[b;#fff;]n.]
,1857,[[b;#fff;]n.]
,1858,[[b;#fff;]n.]
,1859,"[[b;#fff;]vt.,vi.,n.]"
,1860,[[b;#fff;]n.]
,1861,"[[b;#fff;]/spam´blok/]"
,1861,[[b;#fff;]n.]
,1862,"[[b;#fff;]spam´hows]"
,1862,[[b;#fff;]n.]
,1863,[[b;#fff;]v.]
,1864,[[b;#fff;]n.]
,1865,"[[b;#fff;]n.,vi.]"
,1866,[[b;#fff;]vt.]
,1868,[[b;#fff;]n.]
,1869,[[b;#fff;]n.]
,1870,[[b;#fff;]n.]
,1872,[[b;#fff;]n.]
,1873,"[[b;#fff;]/spi´fee/]"
,1873,[[b;#fff;]adj.]
,1874,[[b;#fff;]v.]
,1875,[[b;#fff;]vi.]
,1876,[[b;#fff;]n.]
,1877,"[[b;#fff;]/S·P·L/]"
,1878,[[b;#fff;]n.]
,1879,[[b;#fff;]n.]
,1880,[[b;#fff;]v.]
,1882,[[b;#fff;]n.]
,1883,[[b;#fff;]n.]
,1885,[[b;#fff;]n.]
,1886,[[b;#fff;]vi.]
,1887,[[b;#fff;]vi.]
,1888,[[b;#fff;]n.]
,1890,[[b;#fff;]n.]
,1891,[[b;#fff;]n.]
,1892,[[b;#fff;]n.]
,1893,[[b;#fff;]n.]
,1894,[[b;#fff;]n.]
,1895,[[b;#fff;]n.]
,1896,[[b;#fff;]n.]
,1898,[[b;#fff;]v.]
,1899,[[b;#fff;]n.]
,1900,[[b;#fff;]n.]
,1901,[[b;#fff;]adj.]
,1902,"[[b;#fff;]adj.,v.]"
,1902,[[b;#fff;]/steevd/]
,1903,[[b;#fff;]imp.]
,1903,"[[b;#fff;]/S·T·F·W/]"
,1904,[[b;#fff;]n.]
,1905,[[b;#fff;]vt.]
,1906,"[[b;#fff;]n.,adj.]"
,1907,[[b;#fff;]n.]
,1908,"[[b;#fff;]/sto´p@j/]"
,1908,[[b;#fff;]n.]
,1909,[[b;#fff;]n.]
,1911,"[[b;#fff;]/stri:´d@d/]"
,1911,[[b;#fff;]adj.]
,1912,[[b;#fff;]n.]
,1913,[[b;#fff;]n.]
,1914,"[[b;#fff;]/stuhb´roo·teen/]"
,1914,[[b;#fff;]n.]
,1915,[[b;#fff;]adj.]
,1916,"[[b;#fff;]/stuhd´lee·kaps/]"
,1916,[[b;#fff;]n.]
,1917,[[b;#fff;]adj.]
,1918,[[b;#fff;]n.]
,1919,[[b;#fff;]n.]
,1920,[[b;#fff;]prov.]
,1921,[[b;#fff;]adj.]
,1922,[[b;#fff;]adj.]
,1923,[[b;#fff;]n.]
,1924,[[b;#fff;]n.]
,1925,[[b;#fff;]adj.]
,1926,[[b;#fff;]n.]
,1927,[[b;#fff;]n.]
,1928,[[b;#fff;]n.]
,1929,[[b;#fff;]n.]
,1930,[[b;#fff;]n.]
,1931,[[b;#fff;]n.]
,1932,[[b;#fff;]n.]
,1933,[[b;#fff;]n.]
,1934,[[b;#fff;]n.]
,1935,[[b;#fff;]v.]
,1936,"[[b;#fff;]/soo´zee koh´bol/]"
,1937,[[b;#fff;]/swob/]
,1938,[[b;#fff;]vt.]
,1939,[[b;#fff;]n.]
,1940,[[b;#fff;]n.]
,1941,[[b;#fff;]n.]
,1943,[[b;#fff;]v.]
,1944,[[b;#fff;]/sink/]
,1944,[[b;#fff;]vi.]
,1945,[[b;#fff;]n.]
,1946,[[b;#fff;]n.]
,1947,"[[b;#fff;]/sis´frog/]"
,1947,[[b;#fff;]n.]
,1948,"[[b;#fff;]/sis´ad·min/]"
,1948,[[b;#fff;]n.]
,1949,"[[b;#fff;]/sys´ayp/]"
,1949,[[b;#fff;]n.]
,1950,"[[b;#fff;]/sis´op/]"
,1950,[[b;#fff;]n.]
,1951,[[b;#fff;]n.]
,1952,[[b;#fff;]n.]
,1953,[[b;#fff;]n.]
,1954,[[b;#fff;]/T/]
,1955,[[b;#fff;]n.]
,1956,[[b;#fff;]n.]
,1957,[[b;#fff;]n.]
,1958,[[b;#fff;]adj.]
,1959,[[b;#fff;]adj.]
,1960,"[[b;#fff;]/tan´stah·fl/]"
,1961,[[b;#fff;]n.]
,1962,[[b;#fff;]vi.]
,1963,[[b;#fff;]n.]
,1964,"[[b;#fff;]tar´d­jee]"
,1964,[[b;#fff;]n.]
,1965,[[b;#fff;]n.]
,1966,[[b;#fff;]/tayst/]
,1967,"[[b;#fff;]/T·C·B/]"
,1967,[[b;#fff;]n.]
,1968,"[[b;#fff;]/T´C·P I´P/]"
,1968,[[b;#fff;]n.]
,1969,"[[b;#fff;]/tee´koh/]"
,1969,"[[b;#fff;]n.,v. obs.]"
,1970,"[[b;#fff;]n.,vt.]"
,1971,"[[b;#fff;]/teer´groob·@/]"
,1971,[[b;#fff;]n.]
,1972,"[[b;#fff;]/tel`@·dil·do'·niks/]"
,1972,[[b;#fff;]n.]
,1973,[[b;#fff;]n.]
,1974,[[b;#fff;]adj.]
,1975,[[b;#fff;]n.]
,1976,[[b;#fff;]n.]
,1977,"[[b;#fff;]/te´r@/]"
,1977,[[b;#fff;]pref.]
,1978,"[[b;#fff;]/te´r@·flop kluhb/]"
,1978,[[b;#fff;]n.]
,1979,"[[b;#fff;]/ter´mi·nak`/]"
,1979,[[b;#fff;]n.]
,1980,[[b;#fff;]n.]
,1981,[[b;#fff;]n.]
,1982,[[b;#fff;]n.]
,1983,[[b;#fff;]n.]
,1984,[[b;#fff;]/tekh/]
,1984,[[b;#fff;]n.]
,1985,[[b;#fff;]n.]
,1988,[[b;#fff;]n.]
,1989,[[b;#fff;]n.]
,1991,[[b;#fff;]n.]
,1992,[[b;#fff;]n.]
,1993,"[[b;#fff;]/thing´koh/]"
,1993,[[b;#fff;]n.]
,1995,[[b;#fff;]excl.]
,1996,[[b;#fff;]vi.]
,1997,[[b;#fff;]n.]
,1998,[[b;#fff;]n.]
,1999,[[b;#fff;]n.]
,2000,[[b;#fff;]n.]
,2001,[[b;#fff;]n.]
,2003,[[b;#fff;]/thuhnk/]
,2003,[[b;#fff;]n.]
,2004,[[b;#fff;]n.]
,2005,[[b;#fff;]n.]
,2006,[[b;#fff;]vt.]
,2007,[[b;#fff;]n.]
,2008,[[b;#fff;]n.]
,2009,[[b;#fff;]n.]
,2010,"[[b;#fff;]/ti:m T/]"
,2010,[[b;#fff;]n.]
,2011,[[b;#fff;]quant.]
,2013,[[b;#fff;]//]
,2014,[[b;#fff;]n.]
,2015,[[b;#fff;]//]
,2016,[[b;#fff;]n.]
,2016,[[b;#fff;]//]
,2017,[[b;#fff;]n.]
,2018,[[b;#fff;]n.]
,2019,"[[b;#fff;]/T·L·A/]"
,2019,[[b;#fff;]n.]
,2020,"[[b;#fff;]/tmerk´/]"
,2020,[[b;#fff;]n.]
,2021,"[[b;#fff;]/tmerk´ee/]"
,2021,[[b;#fff;]n.]
,2022,"[[b;#fff;]/tim·toh'·dee/]"
,2022,[[b;#fff;]abbrev.]
,2023,[[b;#fff;]adj.]
,2025,[[b;#fff;]vt.]
,2027,[[b;#fff;]n.]
,2028,[[b;#fff;]n.]
,2030,[[b;#fff;]vt.]
,2033,[[b;#fff;]n.]
,2034,[[b;#fff;]n.]
,2035,[[b;#fff;]n.]
,2035,[[b;#fff;]v.]
,2036,[[b;#fff;]n.]
,2037,[[b;#fff;]n.]
,2038,"[[b;#fff;]/tops·ten/]"
,2038,[[b;#fff;]n.]
,2039,"[[b;#fff;]/tops·twen´tee/]"
,2039,[[b;#fff;]n.]
,2040,[[b;#fff;]vt.]
,2041,[[b;#fff;]n.]
,2042,[[b;#fff;]n.]
,2043,[[b;#fff;]adj.]
,2044,[[b;#fff;]n.]
,2045,[[b;#fff;]n.]
,2046,[[b;#fff;]n.]
,2047,[[b;#fff;]n.]
,2048,[[b;#fff;]n.]
,2050,[[b;#fff;]n.]
,2051,[[b;#fff;]vt.]
,2052,[[b;#fff;]v.]
,2053,[[b;#fff;]n.]
,2054,"[[b;#fff;]/tree´weir/]"
,2054,[[b;#fff;]n.]
,2055,[[b;#fff;]/trit/]
,2055,[[b;#fff;]n.]
,2056,[[b;#fff;]adj.]
,2057,"[[b;#fff;]/T´rof/]"
,2057,[[b;#fff;]/trof/]
,2057,[[b;#fff;]n.]
,2058,[[b;#fff;]n.]
,2059,[[b;#fff;]n.]
,2060,[[b;#fff;]n.]
,2062,[[b;#fff;]n.]
,2063,[[b;#fff;]v.]
,2064,"[[b;#fff;]/traw´fee/]"
,2064,[[b;#fff;]n.]
,2065,[[b;#fff;]n.]
,2066,"[[b;#fff;]/T·T·Y/]"
,2066,"[[b;#fff;]/tit´ee/]"
,2066,[[b;#fff;]n.]
,2068,[[b;#fff;]n.]
,2069,[[b;#fff;]n.]
,2070,[[b;#fff;]n.]
,2071,[[b;#fff;]vt.]
,2072,[[b;#fff;]n.]
,2073,[[b;#fff;]n.]
,2074,"[[b;#fff;]/too´rist/]"
,2074,[[b;#fff;]n.]
,2076,[[b;#fff;]vt.]
,2077,"[[b;#fff;]/twe´neks/]"
,2077,[[b;#fff;]n.]
,2078,[[b;#fff;]n.]
,2079,[[b;#fff;]n.]
,2079,[[b;#fff;]//]
,2080,[[b;#fff;]/twink/]
,2080,[[b;#fff;]n.]
,2081,[[b;#fff;]n.]
,2082,[[b;#fff;]quant.]
,2083,[[b;#fff;]quant.]
,2084,[[b;#fff;]n.]
,2085,[[b;#fff;]pref.]
,2086,"[[b;#fff;]/U·B·D/]"
,2086,[[b;#fff;]n.]
,2087,[[b;#fff;]//]
,2087,[[b;#fff;]n.]
,2088,[[b;#fff;]n.]
,2088,"[[b;#fff;]/oo´ber·geek/]"
,2089,[[b;#fff;]n.]
,2090,"[[b;#fff;]/U·D·P/]"
,2090,"[[b;#fff;]v.,n.]"
,2091,[[b;#fff;]n.]
,2092,[[b;#fff;]excl.]
,2093,[[b;#fff;]adj.]
,2094,[[b;#fff;]n.]
,2095,[[b;#fff;]adj.]
,2096,"[[b;#fff;]/yoo´niks/]"
,2096,[[b;#fff;]n.]
,2097,[[b;#fff;]n.]
,2098,[[b;#fff;]n.]
,2099,[[b;#fff;]n.]
,2100,[[b;#fff;]n.]
,2101,[[b;#fff;]v.]
,2102,[[b;#fff;]vi.]
,2103,[[b;#fff;]n.]
,2104,[[b;#fff;]adj.]
,2105,"[[b;#fff;]/uhp´lohd/]"
,2105,[[b;#fff;]v.]
,2106,[[b;#fff;]adj.]
,2107,[[b;#fff;]adv.]
,2108,[[b;#fff;]n.]
,2109,[[b;#fff;]n.]
,2110,"[[b;#fff;]/U·R·L/]"
,2110,[[b;#fff;]/erl/]
,2110,[[b;#fff;]n.]
,2111,"[[b;#fff;]/yoos´net/]"
,2111,"[[b;#fff;]/yooz´net/]"
,2111,[[b;#fff;]n.]
,2113,[[b;#fff;]n.]
,2114,[[b;#fff;]adj.]
,2115,[[b;#fff;]adj.]
,2116,[[b;#fff;]n.]
,2118,[[b;#fff;]//]
,2118,[[b;#fff;]n.]
,2120,"[[b;#fff;]/V´sev´en/]"
,2120,[[b;#fff;]n.]
,2121,"[[b;#fff;]/vad´ing/]"
,2121,[[b;#fff;]n.]
,2122,[[b;#fff;]adj.]
,2123,[[b;#fff;]n.]
,2124,"[[b;#fff;]/van'@·var/]"
,2124,[[b;#fff;]n.]
,2125,"[[b;#fff;]/vay´pr·weir/]"
,2125,[[b;#fff;]n.]
,2126,[[b;#fff;]/veir/]
,2126,[[b;#fff;]/var/]
,2126,[[b;#fff;]n.]
,2127,[[b;#fff;]n.]
,2128,[[b;#fff;]/vaks/]
,2128,[[b;#fff;]n.]
,2129,"[[b;#fff;]/vak´sn/]"
,2129,[[b;#fff;]n.]
,2130,"[[b;#fff;]/vak`soh·sen´trizm/]"
,2130,[[b;#fff;]n.]
,2131,"[[b;#fff;]/vee´dif/]"
,2131,"[[b;#fff;]v.,n.]"
,2132,"[[b;#fff;]/vee´b@l·fes`tr/]"
,2132,[[b;#fff;]n.]
,2133,[[b;#fff;]n.]
,2134,[[b;#fff;]n.]
,2135,"[[b;#fff;]/ver´b@j/]"
,2135,[[b;#fff;]n.]
,2136,[[b;#fff;]n.]
,2137,"[[b;#fff;]/vee´ se´vn/]"
,2137,[[b;#fff;]n.]
,2138,"[[b;#fff;]/vee´grep/]"
,2138,"[[b;#fff;]v.,n.]"
,2139,"[[b;#fff;]/V·I/]"
,2139,[[b;#fff;]not]
,2139,[[b;#fff;]/vi:/]
,2139,[[b;#fff;]never]
,2139,[[b;#fff;]/siks/]
,2139,[[b;#fff;]n.]
,2140,[[b;#fff;]n.]
,2141,"[[b;#fff;]n. obs.]"
,2142,[[b;#fff;]adj.]
,2143,[[b;#fff;]adj.]
,2144,[[b;#fff;]n.]
,2145,[[b;#fff;]n.]
,2146,[[b;#fff;]n.]
,2147,[[b;#fff;]n.]
,2148,[[b;#fff;]n.]
,2149,[[b;#fff;]n.]
,2150,[[b;#fff;]n.]
,2151,"[[b;#fff;]/V·M·S/]"
,2151,[[b;#fff;]n.]
,2152,[[b;#fff;]vt.]
,2153,[[b;#fff;]n.]
,2154,[[b;#fff;]n.]
,2155,[[b;#fff;]//]
,2155,[[b;#fff;]n.]
,2156,[[b;#fff;]n.]
,2157,[[b;#fff;]n.]
,2159,"[[b;#fff;]/wab´it/]"
,2159,[[b;#fff;]n.]
,2160,[[b;#fff;]/wayts/]
,2160,[[b;#fff;]n.]
,2161,"[[b;#fff;]/wol´doh/]"
,2161,[[b;#fff;]n.]
,2162,"[[b;#fff;]n.,vt.]"
,2163,[[b;#fff;]vt.]
,2164,[[b;#fff;]n.]
,2165,[[b;#fff;]interj.]
,2166,[[b;#fff;]n.]
,2167,[[b;#fff;]n.]
,2168,[[b;#fff;]n.]
,2170,"[[b;#fff;]/wang´goh/]"
,2170,[[b;#fff;]n.]
,2171,[[b;#fff;]/wangk/]
,2171,"[[b;#fff;]n.,v.,adj.]"
,2172,"[[b;#fff;]/won'@·bee/]"
,2172,[[b;#fff;]n.]
,2173,[[b;#fff;]n.]
,2176,[[b;#fff;]suff.]
,2177,[[b;#fff;]/weirz/]
,2177,[[b;#fff;]n.]
,2178,"[[b;#fff;]/weirz doodz/]"
,2178,[[b;#fff;]n.]
,2179,[[b;#fff;]n.]
,2180,[[b;#fff;]v.]
,2181,[[b;#fff;]n.]
,2182,[[b;#fff;]n.]
,2183,[[b;#fff;]n.]
,2184,[[b;#fff;]n.]
,2185,[[b;#fff;]n.]
,2186,[[b;#fff;]v.]
,2187,[[b;#fff;]n.]
,2188,[[b;#fff;]n.]
,2189,[[b;#fff;]n.]
,2190,[[b;#fff;]n.]
,2191,[[b;#fff;]n.]
,2192,[[b;#fff;]n.]
,2193,[[b;#fff;]adj.]
,2194,[[b;#fff;]n.]
,2195,"[[b;#fff;]/wedj´i·t[y]ood/]"
,2195,[[b;#fff;]n.]
,2196,"[[b;#fff;]/weeb´l/]"
,2196,[[b;#fff;]interj.]
,2197,[[b;#fff;]n.]
,2198,[[b;#fff;]n.]
,2199,"[[b;#fff;]/wee´niks/]"
,2199,[[b;#fff;]n.]
,2200,[[b;#fff;]adj.]
,2201,[[b;#fff;]adj.]
,2202,"[[b;#fff;]/wet´weir/]"
,2202,[[b;#fff;]n.]
,2203,[[b;#fff;]v.]
,2204,[[b;#fff;]n.]
,2205,[[b;#fff;]n.]
,2206,[[b;#fff;]n.]
,2208,[[b;#fff;]n.]
,2209,[[b;#fff;]n.]
,2211,[[b;#fff;]n.]
,2213,[[b;#fff;]n.]
,2214,[[b;#fff;]adj.]
,2217,[[b;#fff;]//]
,2217,[[b;#fff;]n.]
,2218,[[b;#fff;]n.]
,2219,[[b;#fff;]n.]
,2221,[[b;#fff;]n.]
,2223,[[b;#fff;]vi.]
,2224,[[b;#fff;]excl.]
,2225,[[b;#fff;]n.]
,2226,[[b;#fff;]n.]
,2227,[[b;#fff;]n.]
,2229,"[[b;#fff;]/win´dohz/]"
,2229,[[b;#fff;]n.]
,2230,[[b;#fff;]n.]
,2231,[[b;#fff;]n.]
,2232,"[[b;#fff;]/win'@j/]"
,2232,[[b;#fff;]n.]
,2234,"[[b;#fff;]/win'@·t[y]ood/]"
,2234,[[b;#fff;]n.]
,2235,[[b;#fff;]n.]
,2236,"[[b;#fff;]/win·ten´doh/]"
,2236,[[b;#fff;]n.]
,2237,[[b;#fff;]n.]
,2238,"[[b;#fff;]/wi:r´hed/]"
,2238,[[b;#fff;]n.]
,2239,[[b;#fff;]n.]
,2240,[[b;#fff;]n.]
,2241,[[b;#fff;]adj.]
,2242,[[b;#fff;]adj.]
,2243,[[b;#fff;]n.]
,2244,[[b;#fff;]n.]
,2245,[[b;#fff;]n.]
,2246,[[b;#fff;]n.]
,2247,[[b;#fff;]adj.]
,2248,[[b;#fff;]n.]
,2249,[[b;#fff;]n.]
,2250,"[[b;#fff;]/wom´bat/]"
,2250,[[b;#fff;]adj.]
,2251,[[b;#fff;]n.]
,2252,"[[b;#fff;]/wong´kee/]"
,2252,[[b;#fff;]adj.]
,2253,[[b;#fff;]n.]
,2254,[[b;#fff;]adj.]
,2255,[[b;#fff;]n.]
,2256,"[[b;#fff;]/werm´hohl/]"
,2256,[[b;#fff;]n.]
,2257,[[b;#fff;]adj.]
,2258,[[b;#fff;]vi.]
,2259,[[b;#fff;]n.]
,2260,[[b;#fff;]n.]
,2261,[[b;#fff;]n.]
,2262,[[b;#fff;]n.]
,2263,"[[b;#fff;]/wuh´g@ wuh´g@/]"
,2263,[[b;#fff;]n.]
,2264,"[[b;#fff;]/wuhm´p@s/]"
,2264,[[b;#fff;]n.]
,2265,"[[b;#fff;]/wiz´ee·ayg/]"
,2265,[[b;#fff;]adj.]
,2266,"[[b;#fff;]/wiz´ee·wig/]"
,2266,"[[b;#fff;]/wiss´ee·wig/]"
,2266,[[b;#fff;]adj.]
,2267,[[b;#fff;]/X/]
,2267,[[b;#fff;]n.]
,2268,"[[b;#fff;]/zee´roks park´/]"
,2268,[[b;#fff;]n.]
,2269,"[[b;#fff;]/X·of/]"
,2269,[[b;#fff;]n.]
,2270,"[[b;#fff;]/X·on/]"
,2270,[[b;#fff;]n.]
,2271,"[[b;#fff;]/X´or/]"
,2271,[[b;#fff;]/kzor/]
,2271,[[b;#fff;]conj.]
,2272,"[[b;#fff;]/X´ref/]"
,2272,"[[b;#fff;]v.,n.]"
,2273,"[[b;#fff;]/X·X·X/]"
,2273,[[b;#fff;]n.]
,2274,"[[b;#fff;]/X·Y·Z·Z·Y/]"
,2274,"[[b;#fff;]/X·Y·ziz´ee/]"
,2274,"[[b;#fff;]/ziz´ee/]"
,2274,"[[b;#fff;]/ik·ziz´ee/]"
,2274,[[b;#fff;]adj.]
,2275,[[b;#fff;]abbrev.]
,2276,"[[b;#fff;]/ya´b@/]"
,2276,[[b;#fff;]n.]
,2277,"[[b;#fff;]/yaf´ee·y@·gee/]"
,2277,[[b;#fff;]adj.]
,2279,[[b;#fff;]/yawn/]
,2279,[[b;#fff;]n.]
,2280,[[b;#fff;]n.]
,2281,[[b;#fff;]n.]
,2282,[[b;#fff;]adj.]
,2283,[[b;#fff;]//]
,2284,[[b;#fff;]//]
,2284,[[b;#fff;]abbrev.]
,2285,[[b;#fff;]//]
,2285,[[b;#fff;]cav.]
,2286,[[b;#fff;]cav.]
,2288,[[b;#fff;]cav.]
,2289,[[b;#fff;]/yow/]
,2289,[[b;#fff;]interj.]
,2290,[[b;#fff;]n.]
,2291,"[[b;#fff;]/yoo·shyang hohl fish/]"
,2291,"[[b;#fff;]n. obs.]"
,2293,[[b;#fff;]adj.]
,2295,[[b;#fff;]n.]
,2296,[[b;#fff;]vt.]
,2297,[[b;#fff;]vt.]
,2298,[[b;#fff;]adj.]
,2299,[[b;#fff;]prov.]
,2300,"[[b;#fff;]/zee´rohth/]"
,2300,[[b;#fff;]adj.]
,2301,"[[b;#fff;]/zig'@·morf/]"
,2301,[[b;#fff;]n.]
,2302,[[b;#fff;]vt.]
,2303,[[b;#fff;]n.]
,2304,[[b;#fff;]n.]
,2305,[[b;#fff;]/zorch/]
,2306,[[b;#fff;]/zork/]
,2306,[[b;#fff;]n.]
,2307,"[[b;#fff;]/zork´mid/]"
,2307,[[b;#fff;]n.]
,2308,[[b;#fff;]//]
,2309,"[[b;#fff;]/dev·nuhl/]"
,2309,[[b;#fff;]n.]
,2310,[[b;#fff;]//]
,2312,[[b;#fff;]//]
,2312,[[b;#fff;]n.]
,2313,[[b;#fff;]infix.]
,2314,[[b;#fff;]//]
,2314,[[b;#fff;]n.]
,2315,[[b;#fff;]adj.]
,2316,"[[b;#fff;]/at´par`tee/]"
,2316,[[b;#fff;]n.]
,2317,"[[b;#fff;]/@·breev´/]"
,2317,"[[b;#fff;]/@·brev´/]"
,2317,[[b;#fff;]n.]
,2318,"[[b;#fff;]/a´bend/]"
,2318,"[[b;#fff;]/@·bend´/]"
,2318,[[b;#fff;]n.]
,2319,"[[b;#fff;]n. obs.]"
,2320,[[b;#fff;]/ak/]
,2320,[[b;#fff;]interj.]
,2321,[[b;#fff;]n.]
,2322,"[[b;#fff;]/ad·hok'@r·ee/]"
,2322,[[b;#fff;]n.]
,2323,[[b;#fff;]n.]
,2324,"[[b;#fff;]/aj´r/]"
,2324,[[b;#fff;]vt.]
,2325,"[[b;#fff;]/ad·min´/]"
,2325,[[b;#fff;]n.]
,2326,"[[b;#fff;]/ad´vent/]"
,2326,[[b;#fff;]n.]
,2327,[[b;#fff;]n.]
,2328,[[b;#fff;]//]
,2328,[[b;#fff;]n.]
,2329,[[b;#fff;]//]
,2329,[[b;#fff;]n.]
,2331,"[[b;#fff;]/A·I/]"
,2331,[[b;#fff;]n.]
,2332,"[[b;#fff;]/A·I k@m·pleet'/]"
,2332,[[b;#fff;]adj.]
,2333,[[b;#fff;]n.]
,2334,[[b;#fff;]n.]
,2335,[[b;#fff;]n.]
,2336,[[b;#fff;]n.]
,2337,[[b;#fff;]prov.]
,2339,[[b;#fff;]n.]
,2340,[[b;#fff;]n.]
,2341,[[b;#fff;]/awlt/]
,2342,"[[b;#fff;]/awlt bit/]"
,2342,[[b;#fff;]adj.]
,2343,[[b;#fff;]n.]
,2344,"[[b;#fff;]/am·b@·mows´ter·us/]"
,2344,"[[b;#fff;]/am·b@·mows´trus/]"
,2344,[[b;#fff;]adj]
,2345,[[b;#fff;]n]
,2346,[[b;#fff;]n.]
,2347,[[b;#fff;]vt.]
,2348,[[b;#fff;]n.]
,2350,[[b;#fff;]n.]
,2350,"[[b;#fff;]/ang´band/]"
,2351,[[b;#fff;]n.]
,2352,[[b;#fff;]n.]
,2353,"[[b;#fff;]/@·noy·bot/]"
,2353,[[b;#fff;]n.]
,2354,[[b;#fff;]n.]
,2355,"[[b;#fff;]/an´see stan´d@rd/]"
,2356,"[[b;#fff;]/an´see stan´d@rd peet´z@/]"
,2357,[[b;#fff;]n.]
,2358,[[b;#fff;]n.]
,2359,[[b;#fff;]/ap/]
,2359,[[b;#fff;]n.]
,2361,[[b;#fff;]n.]
,2362,[[b;#fff;]/arg/]
,2362,[[b;#fff;]n.]
,2363,[[b;#fff;]n.]
,2364,[[b;#fff;]n.]
,2365,[[b;#fff;]adj.]
,2366,[[b;#fff;]n.]
,2367,[[b;#fff;]n.]
,2368,"[[b;#fff;]/as´kee/]"
,2368,[[b;#fff;]n.]
,2369,[[b;#fff;]n.]
,2370,"[[b;#fff;]/as´kee·be'·t@·kl or´dr/]"
,2370,"[[b;#fff;]adj.,n.]"
,2371,[[b;#fff;]n.]
,2372,[[b;#fff;]adj.]
,2373,[[b;#fff;]n.]
,2374,[[b;#fff;]n.]
,2375,"[[b;#fff;]/A·U·P/]"
,2376,"[[b;#fff;]/aw´toh·boh·got`@·foh´bee·@/]"
,2378,"[[b;#fff;]/aw·toh·maj´i·klee/]"
,2378,[[b;#fff;]adv.]
,2379,[[b;#fff;]n.]
,2380,[[b;#fff;]/awk/]
,2381,[[b;#fff;]/bif/]
,2381,[[b;#fff;]BIFF]
,2381,[[b;#fff;]n.]
,2382,[[b;#fff;]//]
,2383,[[b;#fff;]n.]
,2384,[[b;#fff;]n.]
,2385,"[[b;#fff;]n.,obs.]"
,2387,"[[b;#fff;]n.,adj.,vt.]"
,2388,[[b;#fff;]n.]
,2389,[[b;#fff;]n.]
,2390,"[[b;#fff;]/bak´w@rd k@m·bat'@·bil'@·tee/]"
,2390,[[b;#fff;]n.]
,2391,"[[b;#fff;]/B·A·D/]"
,2391,[[b;#fff;]adj.]
,2392,[[b;#fff;]adj.]
,2393,[[b;#fff;]n.]
,2394,[[b;#fff;]n.]
,2395,"[[b;#fff;]/bag´bi:t·@r/]"
,2395,[[b;#fff;]n.]
,2396,[[b;#fff;]adj.]
,2397,[[b;#fff;]v.]
,2398,[[b;#fff;]n.]
,2399,[[b;#fff;]/bamf/]
,2400,[[b;#fff;]n.]
,2401,[[b;#fff;]n.]
,2403,[[b;#fff;]vt.]
,2404,[[b;#fff;]n.]
,2405,[[b;#fff;]n.]
,2406,[[b;#fff;]n.]
,2407,[[b;#fff;]n.]
,2408,[[b;#fff;]/bar/]
,2408,[[b;#fff;]n.]
,2409,[[b;#fff;]n.]
,2410,[[b;#fff;]/barf/]
,2410,"[[b;#fff;]n.,v.]"
,2411,[[b;#fff;]n.]
,2412,"[[b;#fff;]/bar`fyoo·lay´sh@n/]"
,2412,[[b;#fff;]interj.]
,2413,"[[b;#fff;]/bar´fyoo·l@s/]"
,2413,[[b;#fff;]adj.]
,2414,[[b;#fff;]n.]
,2415,[[b;#fff;]n.]
,2416,[[b;#fff;]adj.]
,2417,"[[b;#fff;]/bay'·sic/]"
,2417,[[b;#fff;]n.]
,2418,[[b;#fff;]n.]
,2419,[[b;#fff;]adj.]
,2420,[[b;#fff;]n.]
,2421,[[b;#fff;]n.]
,2422,[[b;#fff;]/bawd/]
,2422,[[b;#fff;]n.]
,2423,[[b;#fff;]/baz/]
,2423,[[b;#fff;]n.]
,2424,"[[b;#fff;]n.,adj.]"
,2425,"[[b;#fff;]/bee´bord/]"
,2425,[[b;#fff;]n.]
,2426,"[[b;#fff;]/B·B·S/]"
,2426,[[b;#fff;]n.]
,2427,[[b;#fff;]//]
,2427,[[b;#fff;]n.]
,2429,[[b;#fff;]vt.]
,2430,[[b;#fff;]n.]
,2431,"[[b;#fff;]n.,v.]"
,2432,[[b;#fff;]n.]
,2433,[[b;#fff;]n.]
,2434,[[b;#fff;]n.]
,2435,[[b;#fff;]n.]
,2436,[[b;#fff;]n.]
,2437,[[b;#fff;]adj.]
,2438,"[[b;#fff;]/b@r·zer´klee/]"
,2438,[[b;#fff;]n.]
,2439,"[[b;#fff;]/bay´t@/]"
,2439,"[[b;#fff;]/be´t@/]"
,2439,"[[b;#fff;]/bee´t@/]"
,2439,[[b;#fff;]n.]
,2440,"[[b;#fff;]/B·F·I/]"
,2440,[[b;#fff;]n.]
,2441,[[b;#fff;]//]
,2442,[[b;#fff;]n.]
,2443,[[b;#fff;]n.]
,2444,[[b;#fff;]/bif/]
,2444,[[b;#fff;]vt.]
,2445,[[b;#fff;]n.]
,2446,[[b;#fff;]n.]
,2447,[[b;#fff;]n.]
,2448,[[b;#fff;]n.]
,2449,[[b;#fff;]adj.]
,2450,"[[b;#fff;]/big´nuhm/]"
,2450,[[b;#fff;]n.]
,2451,[[b;#fff;]n.]
,2453,[[b;#fff;]n.]
,2454,[[b;#fff;]n.]
,2455,[[b;#fff;]n.]
,2456,[[b;#fff;]n.]
,2457,[[b;#fff;]n.]
,2458,[[b;#fff;]n.]
,2459,[[b;#fff;]n.]
,2460,[[b;#fff;]n.]
